ERO-LESA Statistical Tracking Unit,,,,,,
For Official Use Only (FOUO)/Pre-decisional,,,,,,
UW v. DHS - ICE Productions,,,,,,
Please review the last tab for footnotes.,,,,,,
,,,,,,
FY2012 - FY2019 YTD (01/01/2012 - 07/06/2019) ICE Expedited Removals for the Seattle Area of Responsibility,,,,,,
Departed Date,Date of Birth,Gender,Country of Citizenship,Event Number,Most Serious Conviction,Case Category
12/5/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/5/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/5/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Drug Trafficking,[8G] Expedited Removal - Credible Fear Referral
12/6/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/6/2017,"(b)(6),(b)(7)(c )",Male,PERU,(b)(7)(E ),Burglary,[8F] Expedited Removal
12/6/2017,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/6/2017,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
12/8/2017,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Traffic Offense,[8G] Expedited Removal - Credible Fear Referral
12/12/2017,"(b)(6),(b)(7)(c )",Male,SENEGAL,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/13/2017,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/13/2017,"(b)(6),(b)(7)(c )",Male,NEPAL,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/13/2017,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/13/2017,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/14/2017,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
12/14/2017,"(b)(6),(b)(7)(c )",Male,VENEZUELA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/15/2017,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/15/2017,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/15/2017,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/15/2017,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/18/2017,"(b)(6),(b)(7)(c )",Male,VIETNAM,(b)(7)(E ),,[8F] Expedited Removal
12/19/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
12/20/2017,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/20/2017,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/26/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Aggravated Assault - Weapon,[8G] Expedited Removal - Credible Fear Referral
12/26/2017,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/26/2017,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/27/2017,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
12/27/2017,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/27/2017,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/27/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/27/2017,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
12/27/2017,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
12/27/2017,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
12/28/2017,"(b)(6),(b)(7)(c )",Male,GHANA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/29/2017,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/29/2017,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/29/2017,"(b)(6),(b)(7)(c )",Male,VIETNAM,(b)(7)(E ),,[8F] Expedited Removal
12/29/2017,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/31/2017,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
12/31/2017,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/2/2018,"(b)(6),(b)(7)(c )",Male,EGYPT,(b)(7)(E ),,[8F] Expedited Removal
1/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/3/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/3/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8F] Expedited Removal
1/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/3/2018,"(b)(6),(b)(7)(c )",Male,SAUDI ARABIA,(b)(7)(E ),,[8F] Expedited Removal
1/3/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/7/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
1/9/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/10/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
1/10/2018,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[8F] Expedited Removal
1/10/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/11/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Weapon Offense,[8G] Expedited Removal - Credible Fear Referral
1/11/2018,"(b)(6),(b)(7)(c )",Male,ROMANIA,(b)(7)(E ),,[8F] Expedited Removal
1/11/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/11/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/16/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/16/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/17/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Marijuana - Sell,[8G] Expedited Removal - Credible Fear Referral
1/17/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Possession Of Weapon,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Cocaine,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Drug Trafficking,[8F] Expedited Removal
1/17/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
1/18/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/23/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/23/2018,"(b)(6),(b)(7)(c )",Male,ROMANIA,(b)(7)(E ),Identity Theft,[8G] Expedited Removal - Credible Fear Referral
1/23/2018,"(b)(6),(b)(7)(c )",Female,INDIA,(b)(7)(E ),,[8F] Expedited Removal
1/24/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
1/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Amphetamine - Sell,[8G] Expedited Removal - Credible Fear Referral
1/25/2018,"(b)(6),(b)(7)(c )",Male,SAUDI ARABIA,(b)(7)(E ),,[8F] Expedited Removal
1/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/25/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
1/30/2018,"(b)(6),(b)(7)(c )",Female,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
1/30/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/31/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/31/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/31/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
1/31/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
1/31/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/31/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/31/2018,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
2/1/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/1/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/1/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/1/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/2/2018,"(b)(6),(b)(7)(c )",Male,ROMANIA,(b)(7)(E ),,[8F] Expedited Removal
2/5/2018,"(b)(6),(b)(7)(c )",Male,KENYA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/5/2018,"(b)(6),(b)(7)(c )",Male,THAILAND,(b)(7)(E ),,[8F] Expedited Removal
2/6/2018,"(b)(6),(b)(7)(c )",Male,PERU,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/6/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/6/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/6/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/6/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/7/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
2/7/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/7/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/7/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
2/7/2018,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/7/2018,"(b)(6),(b)(7)(c )",Female,CAMBODIA,(b)(7)(E ),,[8F] Expedited Removal
2/7/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/7/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/7/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
2/7/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/7/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/12/2018,"(b)(6),(b)(7)(c )",Male,PAKISTAN,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/12/2018,"(b)(6),(b)(7)(c )",Male,BANGLADESH,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/12/2018,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[8F] Expedited Removal
2/12/2018,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8F] Expedited Removal
2/12/2018,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8G] Expedited Removal - Credible Fear Referral
2/13/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/13/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/13/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/13/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8G] Expedited Removal - Credible Fear Referral
2/13/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
2/14/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/14/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/14/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/14/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/14/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/16/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
2/16/2018,"(b)(6),(b)(7)(c )",Male,PERU,(b)(7)(E ),Hit and Run,[8G] Expedited Removal - Credible Fear Referral
2/20/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/20/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/20/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/20/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/21/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/21/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Marijuana - Sell,[8G] Expedited Removal - Credible Fear Referral
2/21/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/21/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/22/2018,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
2/27/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
2/28/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
2/28/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
2/28/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Traffic Offense,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Burglary,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
2/28/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Male,UKRAINE,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
2/28/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/28/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
3/1/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
3/1/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/1/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Disorderly Conduct,[8F] Expedited Removal
3/1/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/2/2018,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),Dangerous Drugs,[8G] Expedited Removal - Credible Fear Referral
3/6/2018,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/6/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/6/2018,"(b)(6),(b)(7)(c )",Male,GUINEA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/6/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Fraud - Impersonating,[8G] Expedited Removal - Credible Fear Referral
3/6/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/6/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/6/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/7/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/7/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
3/7/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/7/2018,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),Extortion - Threat Injure Person,[8G] Expedited Removal - Credible Fear Referral
3/7/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Heroin - Sell,[8G] Expedited Removal - Credible Fear Referral
3/7/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[8G] Expedited Removal - Credible Fear Referral
3/8/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
3/12/2018,"(b)(6),(b)(7)(c )",Male,UKRAINE,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/12/2018,"(b)(6),(b)(7)(c )",Male,GHANA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/13/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/13/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/14/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/14/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
3/14/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
3/14/2018,"(b)(6),(b)(7)(c )",Male,SUDAN,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/14/2018,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/15/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/15/2018,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Unauthorized Use of Vehicle (includes joy riding),[8F] Expedited Removal
3/15/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Homicide-Negligent Manslaughter-Vehicle,[8F] Expedited Removal
3/15/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/15/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/15/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/19/2018,"(b)(6),(b)(7)(c )",Female,CUBA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/20/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/20/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/20/2018,"(b)(6),(b)(7)(c )",Male,RUSSIA,(b)(7)(E ),,[8F] Expedited Removal
3/21/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/21/2018,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/21/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/21/2018,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[8F] Expedited Removal
3/21/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/22/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/22/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/23/2018,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
3/23/2018,"(b)(6),(b)(7)(c )",Female,ISRAEL,(b)(7)(E ),,[8F] Expedited Removal
3/26/2018,"(b)(6),(b)(7)(c )",Male,COLOMBIA,(b)(7)(E ),,[8F] Expedited Removal
3/27/2018,"(b)(6),(b)(7)(c )",Male,PERU,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/28/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/28/2018,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/29/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Vehicle Theft,[8G] Expedited Removal - Credible Fear Referral
3/29/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/29/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/29/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
3/30/2018,"(b)(6),(b)(7)(c )",Male,ERITREA,(b)(7)(E ),,[8F] Expedited Removal
4/3/2018,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
4/3/2018,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
